HITID	URL	image1	address	LISTING_ID	Worker	Answer	Date
3XEDXEGFX3OIG3FI606BCXA50ZUK09	http://www.movoto.com/cupertino-ca/10238-danube-dr-cupertino-ca-95014-100_81409633/	http://100.mlsimages.movoto.com/033/81409633_0.jpg	10238 Danube Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:13:32 UTC 2014
30EMX9PEVKJIHCZUF2PVM3GOVRCKSV	http://www.movoto.com/cupertino-ca/22682-liberty-oak-ln-cupertino-ca-95014-100_81401211/	http://100.mlsimages.movoto.com/011/81401211_0.jpg	22682 Liberty Oak Ln	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:12:51 UTC 2014
35YHTYFL1G3NTIOK8M33HD8QMZPFVT	http://www.movoto.com/sunnyvale-ca/584-monterey-ter-sunnyvale-ca-94089-100_81425372/	http://100.mlsimages.movoto.com/072/81425372_0.jpg	584 Monterey TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:13:03 UTC 2014
3U74KRR67MLK4IXC1FM1O0TER5VTNY	http://www.movoto.com/sunnyvale-ca/582-san-remi-ter-sunnyvale-ca-94085-100_81418523/	http://100.mlsimages.movoto.com/023/81418523_0.jpg	582 San Remi TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:12:34 UTC 2014
3X2YVV51PU49ISUHRXTEEDNASY8W1J	http://www.movoto.com/sunnyvale-ca/431-costa-mesa-ter-g-sunnyvale-ca-94085-100_81415920/	http://100.mlsimages.movoto.com/020/81415920_0.jpg	431 Costa Mesa TER #g	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:34 UTC 2014
335VBRURDJ0XQXBLAAE17DYTJ6SE9V	http://www.movoto.com/cupertino-ca/22755-san-juan-rd-cupertino-ca-95014-100_81414667/	http://100.mlsimages.movoto.com/067/81414667_0.jpg	22755 San Juan Rd	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:30 UTC 2014
386T3MLZLNVYL2DHXB98MS1E5ZZ80D	http://www.movoto.com/sunnyvale-ca/1260-albion-ln-sunnyvale-ca-94087-100_81417696/	http://100.mlsimages.movoto.com/096/81417696_0.jpg	1260 Albion Ln	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:12:37 UTC 2014
3PCPFX4U40QVOAS3MN9TBQ9I57AQFA	http://www.movoto.com/sunnyvale-ca/744-danforth-ter-sunnyvale-ca-94087-100_81405941/	http://100.mlsimages.movoto.com/041/81405941_0.jpg	744 Danforth TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:12:56 UTC 2014
3DZKABX2ZI5GQ64AHKD297NNPMXCVF	http://www.movoto.com/sunnyvale-ca/1251-sargent-dr-sunnyvale-ca-94087-100_81429490/	http://100.mlsimages.movoto.com/090/81429490_0.jpg	1251 Sargent Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:10 UTC 2014
3TC2K6WK9G25HCGVCYDM5GUT2XJ28R	http://www.movoto.com/sunnyvale-ca/432-ives-ter-sunnyvale-ca-94087-100_81419646/	http://100.mlsimages.movoto.com/046/81419646_0.jpg	432 Ives TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:27 UTC 2014
3R6RZGK0XFCTT95FDCVR6YF6SAFYV9	http://www.movoto.com/cupertino-ca/10212-danube-dr-cupertino-ca-95014-100_81429440/	http://100.mlsimages.movoto.com/040/81429440_0.jpg	10212 Danube Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:13:28 UTC 2014
3Y3N5A7N4G9A3MB6ZKU0J2WT1H3YMS	http://www.movoto.com/cupertino-ca/21871-dolores-ave-cupertino-ca-95014-100_81422529/	http://100.mlsimages.movoto.com/029/81422529_0.jpg	21871 Dolores Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:19 UTC 2014
34HEO7RUG6U04KQVOMC12F8W4DZARI	http://www.movoto.com/sunnyvale-ca/929-e-el-camino-real-109c-sunnyvale-ca-94087-100_81421489/	http://100.mlsimages.movoto.com/089/81421489_0.jpg	929 E El Camino Real #109c	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:23 UTC 2014
3LN50BUKPVBWOQ1K8LX26YOSX7APLN	http://www.movoto.com/sunnyvale-ca/625-bernal-ave-sunnyvale-ca-94085-100_81342408/	http://100.mlsimages.movoto.com/008/81342408_0.jpg	625 Bernal Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:42 UTC 2014
35XW21VSVGET1IHC021W13T3KRHSL6	http://www.movoto.com/sunnyvale-ca/819-cezanne-dr-sunnyvale-ca-94087-100_81415443/	http://100.mlsimages.movoto.com/043/81415443_0.jpg	819 Cezanne Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:45 UTC 2014
3AXFSPQOYQYE2NOQRXPKEPXWRCIFJ8	http://www.movoto.com/sunnyvale-ca/1508-coronach-ave-sunnyvale-ca-94087-100_81422730/	http://100.mlsimages.movoto.com/030/81422730_0.jpg	1508 Coronach Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:14:38 UTC 2014
367O8HRHKG8X3AARUA2FFMRSY5M4SP	http://www.movoto.com/sunnyvale-ca/693-borregas-ave-sunnyvale-ca-94085-100_81401233/	http://100.mlsimages.movoto.com/033/81401233_0.jpg	693 Borregas Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:15:30 UTC 2014
3CESM1J3EI34PEVEX35V99ER09OW6H	http://www.movoto.com/sunnyvale-ca/1308-lillian-ave-sunnyvale-ca-94087-100_81340477/	http://100.mlsimages.movoto.com/077/81340477_0.jpg	1308 Lillian Ave	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:15:14 UTC 2014
3R0WOCG21M9QIJLOCQY8XR3MWF0DUR	http://www.movoto.com/cupertino-ca/10971-northsky-sq-cupertino-ca-95014-100_81342973/	http://100.mlsimages.movoto.com/073/81342973_0.jpg	10971 Northsky Sq	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:15:43 UTC 2014
3KG2UQJ0MJO7C25KKBS6JVIR7YWQNH	http://www.movoto.com/sunnyvale-ca/605-arcadia-ter-106-sunnyvale-ca-94085-100_81419562/	http://100.mlsimages.movoto.com/062/81419562_0.jpg	605 Arcadia TER #106	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:15:25 UTC 2014
3HEM8MA6H9C7FNHX0Q5YNKNM7DXQPD	http://www.movoto.com/cupertino-ca/10132-firwood-dr-cupertino-ca-95014-100_81413487/	http://100.mlsimages.movoto.com/087/81413487_0.jpg	10132 Firwood Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:16:25 UTC 2014
37VHPF5VYC3IFU8X9R2SHT3FEOXC8B	http://www.movoto.com/sunnyvale-ca/1033-scotia-ter-202-sunnyvale-ca-94089-100_81415521/	http://100.mlsimages.movoto.com/021/81415521_0.jpg	1033 Scotia TER #202	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:16:16 UTC 2014
31ANT7FQN82Q9K0BXL9QG0Q4PQ1H5N	http://www.movoto.com/sunnyvale-ca/487-tan-oak-ter-sunnyvale-ca-94086-100_81404091/	http://100.mlsimages.movoto.com/091/81404091_0.jpg	487 Tan Oak TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:16:20 UTC 2014
3P6ENY9P79W2L8VQ45SK59U9UC6HIW	http://www.movoto.com/sunnyvale-ca/701-georgia-ave-sunnyvale-ca-94085-100_81409686/	http://100.mlsimages.movoto.com/086/81409686_0.jpg	701 Georgia Ave	sunnyvale	A32L9ALQMIRPQW	4 Star	Thu Nov 13 22:38:43 UTC 2014
3BAWBGQGYLZAEP9EQ35RTLV9OB67VH	http://www.movoto.com/sunnyvale-ca/609-arcadia-ter-306-sunnyvale-ca-94085-100_81433856/	http://100.mlsimages.movoto.com/056/81433856_0.jpg	609 Arcadia TER #306	sunnyvale	A3GTIIFSMHAKRZ	4 Star	Thu Nov 13 22:41:08 UTC 2014
3HRWUH63QU2IJGMM0J43LKN0B29N51	http://www.movoto.com/sunnyvale-ca/1373-deroche-ct-sunnyvale-ca-94087-100_81421711/	http://100.mlsimages.movoto.com/011/81421711_0.jpg	1373 Deroche Ct	sunnyvale	A1KGCOR8OXYR72	4 Star	Thu Nov 13 22:41:51 UTC 2014
3H6W48L9F4PCZKDJCZ44F958VEEPWG	http://www.movoto.com/sunnyvale-ca/686-s-garland-ter-sunnyvale-ca-94086-100_81410603/	http://100.mlsimages.movoto.com/003/81410603_0.jpg	686 S Garland TER	sunnyvale	A2XFGTPDO4KQ2B	4 Star	Thu Nov 13 22:40:09 UTC 2014
3G9UA71JVVU1NU9K9ER8QXKFTOZ7JW	http://www.movoto.com/cupertino-ca/10485-phar-lap-dr-cupertino-ca-95014-100_81425438/	http://100.mlsimages.movoto.com/038/81425438_0.jpg	10485 Phar Lap Dr	cupertino	A2MW2KLUNJ5SF8	4 Star	Thu Nov 13 22:39:40 UTC 2014
3CVBMEMMXBG5WOEULEONEK40GWV7HR	http://www.movoto.com/cupertino-ca/10822-via-san-marino-cupertino-ca-95014-100_81428795/	http://100.mlsimages.movoto.com/095/81428795_0.jpg	10822 Via San Marino	cupertino	A2MW2KLUNJ5SF8	4 Star	Thu Nov 13 22:38:54 UTC 2014
3CO05SML7V5437SDWKF8D9WJVRO0RI	http://www.movoto.com/cupertino-ca/10185-stonydale-dr-cupertino-ca-95014-100_81407507/	http://100.mlsimages.movoto.com/007/81407507_0.jpg	10185 Stonydale Dr	cupertino	A1KGCOR8OXYR72	4 Star	Thu Nov 13 22:41:16 UTC 2014
3YGYP1364197O3KKXQH6OLSW3KXRNI	http://www.movoto.com/sunnyvale-ca/293-e-taylor-ave-sunnyvale-ca-94085-100_81411566/	http://100.mlsimages.movoto.com/066/81411566_0.jpg	293 E Taylor Ave	sunnyvale	A2XFGTPDO4KQ2B	4 Star	Thu Nov 13 22:37:52 UTC 2014
37MQ8Z1JQEWKWI7DP2BG4TIVVCN2Y6	http://www.movoto.com/sunnyvale-ca/648-w-remington-dr-sunnyvale-ca-94087-100_81342352/	http://100.mlsimages.movoto.com/052/81342352_0.jpg	648 W Remington Dr	sunnyvale	A1KGCOR8OXYR72	4 Star	Thu Nov 13 22:40:57 UTC 2014
3EHIMLB7F7Z9W2JDVJGTSK0VRG28HG	http://www.movoto.com/sunnyvale-ca/1125-myrtle-dr-sunnyvale-ca-94086-100_81421667/	http://100.mlsimages.movoto.com/067/81421667_0.jpg	1125 Myrtle Dr	sunnyvale	A2XFGTPDO4KQ2B	4 Star	Thu Nov 13 22:38:07 UTC 2014
3KG2UQJ0MJO7C25KKBS6JVIR7YWNQE	http://www.movoto.com/sunnyvale-ca/518-n-cascade-ter-sunnyvale-ca-94087-100_81426531/	http://100.mlsimages.movoto.com/031/81426531_0.jpg	518 N Cascade TER	sunnyvale	A2XFGTPDO4KQ2B	4 Star	Thu Nov 13 22:37:43 UTC 2014
3JGHED38EDRRIJ4JVESB0KZ36S8Y7H	http://www.movoto.com/sunnyvale-ca/1059-merrimac-dr-sunnyvale-ca-94087-100_81429439/	http://100.mlsimages.movoto.com/039/81429439_0.jpg	1059 Merrimac Dr	sunnyvale	A2XFGTPDO4KQ2B	4 Star	Thu Nov 13 22:39:54 UTC 2014
36JW4WBR06KIBHT03XMZ2CHHEKEFH3	http://www.movoto.com/cupertino-ca/10255-mira-vista-rd-cupertino-ca-95014-100_81407759/	http://100.mlsimages.movoto.com/059/81407759_0.jpg	10255 Mira Vista Rd	cupertino	AVX3SWFMBEPMZ	4 Star	Thu Nov 13 22:42:36 UTC 2014
3UXQ63NLAAMUKW0APGF1BEJ3G3WBLP	http://www.movoto.com/sunnyvale-ca/1188-gliessen-ter-sunnyvale-ca-94089-100_81425423/	http://100.mlsimages.movoto.com/023/81425423_0.jpg	1188 Gliessen TER	sunnyvale	A15MK127K9F2DZ	4 Star	Thu Nov 13 23:02:21 UTC 2014
32PT7WK7DMF6JP85X627AIDMJ2GD3J	http://www.movoto.com/cupertino-ca/10110-westminster-ct-cupertino-ca-95014-100_81404179/	http://100.mlsimages.movoto.com/079/81404179_0.jpg	10110 Westminster Ct	cupertino	A2WNW8A4MOR7T7	4 Star	Thu Nov 13 23:13:46 UTC 2014
31YWE12TE0C2IEE9QI69H6SU4ME7XK	http://www.movoto.com/cupertino-ca/10197-macadam-ln-cupertino-ca-95014-100_81407795/	http://100.mlsimages.movoto.com/095/81407795_0.jpg	10197 Macadam Ln	cupertino	A1QSV6T2K6P8NU	4 Star	Thu Nov 13 23:23:01 UTC 2014
3GV1I4SEO9POEKJFTPYT0YXB22KL6D	http://www.movoto.com/sunnyvale-ca/192-s-bernardo-ave-sunnyvale-ca-94086-100_81412848/	http://100.mlsimages.movoto.com/048/81412848_0.jpg	192 S Bernardo Ave	sunnyvale	AEX9MA72M10DC	4 Star	Thu Nov 13 23:47:26 UTC 2014
3OID399FXG71Z1OYH139BR2JMSLFDU	http://www.movoto.com/sunnyvale-ca/661-w-garland-ter-sunnyvale-ca-94086-100_81413423/	http://100.mlsimages.movoto.com/023/81413423_0.jpg	661 W Garland TER	sunnyvale	AEX9MA72M10DC	4 Star	Thu Nov 13 23:47:39 UTC 2014
37VHPF5VYC3IFU8X9R2SHT3FEOWC8A	http://www.movoto.com/cupertino-ca/21135-freedom-dr-cupertino-ca-95014-100_81410643/	http://100.mlsimages.movoto.com/043/81410643_0.jpg	21135 Freedom Dr	cupertino	A30YUELTPFSF0T	4 Star	Thu Nov 13 23:59:14 UTC 2014
366FYU4PTGPH7TUCE75QXMC9U03KEU	http://www.movoto.com/cupertino-ca/8136-park-villa-cir-cupertino-ca-95014-100_81405934/	http://100.mlsimages.movoto.com/034/81405934_0.jpg	8136 Park Villa Cir	cupertino	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:07:05 UTC 2014
3X52SWXE0X5T5V4F7UIYV961WVZCWP	http://www.movoto.com/cupertino-ca/1048-tuscany-pl-cupertino-ca-95014-100_81423596/	http://100.mlsimages.movoto.com/096/81423596_0.jpg	1048 Tuscany Pl	cupertino	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:08:26 UTC 2014
3T8DUCXY0N6ZFGTI053W6ZYUMGE9TF	http://www.movoto.com/sunnyvale-ca/359-greenlake-dr-sunnyvale-ca-94089-100_81414860/	http://100.mlsimages.movoto.com/060/81414860_0.jpg	359 Greenlake Dr	sunnyvale	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:09:35 UTC 2014
338GLSUI43B71Q7GERYY6QOJNVVSF1	http://www.movoto.com/sunnyvale-ca/317-s-mary-ave-sunnyvale-ca-94086-100_81339752/	http://100.mlsimages.movoto.com/052/81339752_0.jpg	317 S Mary Ave	sunnyvale	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:09:46 UTC 2014
3M0556243SKALDFB6VHC7WED0WNFNC	http://www.movoto.com/cupertino-ca/10959-northshore-sq-cupertino-ca-95014-100_81425251/	http://100.mlsimages.movoto.com/051/81425251_0.jpg	10959 Northshore Sq	cupertino	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:14:05 UTC 2014
3Y3CZJSZ9KT3YEEETQLKU4SACZZ5R8	http://www.movoto.com/cupertino-ca/10123-amador-oak-ct-cupertino-ca-95014-100_81425505/	http://100.mlsimages.movoto.com/005/81425505_0.jpg	10123 Amador Oak Ct	cupertino	AGNJKSH5LFKXZ	4 Star	Fri Nov 14 00:15:09 UTC 2014
3TRB893CSJARWSJJ1865TKSZ1WI7GS	http://www.movoto.com/sunnyvale-ca/547-pine-ave-sunnyvale-ca-94085-100_81420783/	http://100.mlsimages.movoto.com/083/81420783_0.jpg	547 Pine Ave	sunnyvale	AGNJKSH5LFKXZ	4 Star	Fri Nov 14 00:15:41 UTC 2014
3CKVGCS3PG5G4MSQB9FD3J1FHT6S0X	http://www.movoto.com/sunnyvale-ca/1408-bellingham-way-sunnyvale-ca-94087-100_81412037/	http://100.mlsimages.movoto.com/037/81412037_0.jpg	1408 Bellingham Way	sunnyvale	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:15:34 UTC 2014
386659BNTLHGA2TWYQ0T7IE6RTU10N	http://www.movoto.com/cupertino-ca/22266-hartman-dr-cupertino-ca-95014-100_81414382/	http://100.mlsimages.movoto.com/082/81414382_0.jpg	22266 Hartman Dr	cupertino	A1GKEEI844CEKI	4 Star	Fri Nov 14 00:17:23 UTC 2014
3PUOXASB573V1S2H6XSESNZB7C09ZV	http://www.movoto.com/sunnyvale-ca/927-rosette-ct-sunnyvale-ca-94086-100_81424329/	http://100.mlsimages.movoto.com/029/81424329_0.jpg	927 Rosette Ct	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 01:08:03 UTC 2014
3OJX0UFJ0Z7EFT870AT6BVKW5UKU9Q	http://www.movoto.com/sunnyvale-ca/1015-e-homestead-rd-sunnyvale-ca-94087-100_81424360/	http://100.mlsimages.movoto.com/060/81424360_0.jpg	1015 E Homestead Rd	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 01:09:36 UTC 2014
3MD8CKRQZZNB5DTZISPEVEBFU0SRJE	http://www.movoto.com/sunnyvale-ca/1545-flamingo-way-sunnyvale-ca-94087-100_81411645/	http://100.mlsimages.movoto.com/045/81411645_0.jpg	1545 Flamingo Way	sunnyvale	A3760PCQD2MPIO	4 Star	Fri Nov 14 01:12:53 UTC 2014
3SA4EMRVJV2JRUCYJSBJ8EW4U900PQ	http://www.movoto.com/sunnyvale-ca/851-radcliff-way-sunnyvale-ca-94087-100_81414472/	http://100.mlsimages.movoto.com/072/81414472_0.jpg	851 Radcliff Way	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 01:13:31 UTC 2014
3IHWR4LC7DD9SXUX11YESW1ARTH8I9	http://www.movoto.com/sunnyvale-ca/594-de-guigne-dr-sunnyvale-ca-94085-100_81428210/	http://100.mlsimages.movoto.com/010/81428210_0.jpg	594 De Guigne Dr	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 01:19:21 UTC 2014
3QE4DGPGBRBUD510ZA8YQ88PAUS4G5	http://www.movoto.com/sunnyvale-ca/783-manzanita-ave-sunnyvale-ca-94085-100_81412085/	http://100.mlsimages.movoto.com/085/81412085_0.jpg	783 Manzanita Ave	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 01:22:09 UTC 2014
37SOB9Z0SSXPH1WXAN0VTVLRSBJ3LQ	http://www.movoto.com/sunnyvale-ca/616-lakehaven-ter-sunnyvale-ca-94089-100_81405165/	http://100.mlsimages.movoto.com/065/81405165_0.jpg	616 Lakehaven TER	sunnyvale	A1GKEEI844CEKI	4 Star	Fri Nov 14 01:23:35 UTC 2014
3GVPRXWRPHU5SJPERW68EW5FG9AI7V	http://www.movoto.com/cupertino-ca/10330-lockwood-dr-cupertino-ca-95014-100_81401121/	http://100.mlsimages.movoto.com/021/81401121_0.jpg	10330 Lockwood Dr	cupertino	A1GKEEI844CEKI	4 Star	Fri Nov 14 01:23:55 UTC 2014
3XD2A6FGFNUY0GG3B5Y6WU28KX0S99	http://www.movoto.com/sunnyvale-ca/1103-w-remington-dr-sunnyvale-ca-94087-100_81406760/	http://100.mlsimages.movoto.com/060/81406760_0.jpg	1103 W Remington Dr	sunnyvale	A1GKEEI844CEKI	4 Star	Fri Nov 14 01:25:30 UTC 2014
3Y7LTZE0YTMTLKQK48N5OJMPKXAUZ7	http://www.movoto.com/sunnyvale-ca/1128-spinosa-dr-sunnyvale-ca-94087-100_81425477/	http://100.mlsimages.movoto.com/077/81425477_0.jpg	1128 Spinosa Dr	sunnyvale	A1GKEEI844CEKI	4 Star	Fri Nov 14 01:25:17 UTC 2014
39N6W9XWRDNABCFKOHW56XCW5VRYGK	http://www.movoto.com/sunnyvale-ca/703-lois-ave-sunnyvale-ca-94087-100_81404444/	http://100.mlsimages.movoto.com/044/81404444_0.jpg	703 Lois Ave	sunnyvale	A3H0GOR6Q358KE	4 Star	Fri Nov 14 01:54:07 UTC 2014
3ZICQFRS31IA7JKUAVMD5B14MFOZZ0	http://www.movoto.com/sunnyvale-ca/787-w-homestead-rd-sunnyvale-ca-94087-100_81429461/	http://100.mlsimages.movoto.com/061/81429461_0.jpg	787 W Homestead Rd	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 02:16:49 UTC 2014
38LRF35D5LWS0RJRJ1SWKIHA52AU39	http://www.movoto.com/sunnyvale-ca/401-cumulus-ave-sunnyvale-ca-94087-100_81428779/	http://100.mlsimages.movoto.com/079/81428779_0.jpg	401 Cumulus Ave	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 02:17:07 UTC 2014
3XUY87HIVPEA95MSGH6PP79MS7PMMQ	http://www.movoto.com/sunnyvale-ca/279-twinlake-dr-sunnyvale-ca-94089-100_81436926/	http://100.mlsimages.movoto.com/026/81436926_0.jpg	279 Twinlake Dr	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 02:20:32 UTC 2014
39XCQ6V3KY4ACVGU12IMJ91EGCL65B	http://www.movoto.com/sunnyvale-ca/190-s-mary-ave-sunnyvale-ca-94086-100_81402777/	http://100.mlsimages.movoto.com/077/81402777_0.jpg	190 S Mary Ave	sunnyvale	A3H8M155NBFE1L	4 Star	Fri Nov 14 02:24:03 UTC 2014
3TUOHPJXYHXH8TFAYQEL9MRBXDNXWC	http://www.movoto.com/sunnyvale-ca/507-humber-ct-sunnyvale-ca-94087-100_81403437/	http://100.mlsimages.movoto.com/037/81403437_0.jpg	507 Humber Ct	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:25:02 UTC 2014
386T3MLZLNVYL2DHXB98MS1E5Z0086	http://www.movoto.com/cupertino-ca/20387-gillick-way-cupertino-ca-95014-100_81427300/	http://100.mlsimages.movoto.com/000/81427300_0.jpg	20387 Gillick Way	cupertino	A3H8M155NBFE1L	4 Star	Fri Nov 14 02:25:13 UTC 2014
3TZ0XG8CBUKGHW1UX7S1F32783U98R	http://www.movoto.com/sunnyvale-ca/581-bridgeport-ter-sunnyvale-ca-94087-100_81408729/	http://100.mlsimages.movoto.com/029/81408729_0.jpg	581 Bridgeport TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:28:03 UTC 2014
3WYZV0QBFJDPKQHZ3ZIPM8EQNC6BXB	http://www.movoto.com/sunnyvale-ca/1184-morse-ave-sunnyvale-ca-94089-100_81421470/	http://100.mlsimages.movoto.com/070/81421470_0.jpg	1184 Morse Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:26:27 UTC 2014
3GITHABACYLQKJ3ZI025NDKORSIN20	http://www.movoto.com/cupertino-ca/7656-rainbow-dr-cupertino-ca-95014-100_81417584/	http://100.mlsimages.movoto.com/084/81417584_0.jpg	7656 Rainbow Dr	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 02:28:50 UTC 2014
3VQTAXTYN3LX3MN4YU7221FMTUNUB0	http://www.movoto.com/sunnyvale-ca/468-ositos-ave-sunnyvale-ca-94086-100_81411625/	http://100.mlsimages.movoto.com/025/81411625_0.jpg	468 Ositos Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:31:26 UTC 2014
3PUV2Q8SV44BMKCICZHDS1BY7UTDBA	http://www.movoto.com/cupertino-ca/19042-tilson-ave-cupertino-ca-95014-100_81426526/	http://100.mlsimages.movoto.com/026/81426526_0.jpg	19042 Tilson Ave	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 02:32:17 UTC 2014
336OE47KI2KP44AFYBD3L1UQH2EWV7	http://www.movoto.com/cupertino-ca/10553-john-way-cupertino-ca-95014-100_81419631/	http://100.mlsimages.movoto.com/031/81419631_0.jpg	10553 John Way	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 02:33:07 UTC 2014
388FBO7JZRTGL4W6BL90WHLT67DNYH	http://www.movoto.com/sunnyvale-ca/929-e-el-camino-real-123f-sunnyvale-ca-94087-100_81425088/	http://100.mlsimages.movoto.com/088/81425088_0.jpg	929 E El Camino Real #123f	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:36:01 UTC 2014
3MDWE879UH2ZJUZ10JCB65S8G9F9BQ	http://www.movoto.com/sunnyvale-ca/801-birch-ave-sunnyvale-ca-94086-100_81404222/	http://100.mlsimages.movoto.com/022/81404222_0.jpg	801 Birch Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:36:54 UTC 2014
3QD8LUVX4XYNVA0Q2PRCJMEYDGK5X4	http://www.movoto.com/sunnyvale-ca/982-azalea-dr-sunnyvale-ca-94086-100_81428240/	http://100.mlsimages.movoto.com/040/81428240_0.jpg	982 Azalea Dr	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:40:37 UTC 2014
30EV7DWJTVV8EJQEC4NJU6Z7BHOY6I	http://www.movoto.com/cupertino-ca/1182-stafford-dr-cupertino-ca-95014-100_81426283/	http://100.mlsimages.movoto.com/083/81426283_0.jpg	1182 Stafford Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:41:39 UTC 2014
30F94FBDNRKI398FYPHSX5TKAGIBTS	http://www.movoto.com/cupertino-ca/10475-beardon-dr-cupertino-ca-95014-100_81405065/	http://100.mlsimages.movoto.com/065/81405065_0.jpg	10475 Beardon Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:41:31 UTC 2014
37SDSEDIN92YSRYZTUD80XKOAR618A	http://www.movoto.com/cupertino-ca/10585-flora-vista-ave-cupertino-ca-95014-100_81430678/	http://100.mlsimages.movoto.com/078/81430678_0.jpg	10585 Flora Vista Ave	cupertino	AWISGDFIKTX85	4 Star	Fri Nov 14 02:41:35 UTC 2014
3NZ1E5QA6Z1GI7XPXTZUUPN6UDV5BU	http://www.movoto.com/cupertino-ca/11257-bubb-rd-cupertino-ca-95014-100_81414296/	http://100.mlsimages.movoto.com/096/81414296_0.jpg	11257 Bubb Rd	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:42:28 UTC 2014
3UUIU9GZC55GETR6XFQFUJTS0KVT58	http://www.movoto.com/sunnyvale-ca/108-holly-ter-sunnyvale-ca-94086-100_81400027/	http://100.mlsimages.movoto.com/027/81400027_0.jpg	108 Holly TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:42:34 UTC 2014
3PKJ68EHDNWYGJFWMNDKHA997RVHJ8	http://www.movoto.com/sunnyvale-ca/651-spruce-dr-sunnyvale-ca-94086-100_81403126/	http://100.mlsimages.movoto.com/026/81403126_0.jpg	651 Spruce Dr	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 02:43:05 UTC 2014
30Z7M1Q8UYKUMFBZPD61BYDRELBA86	http://www.movoto.com/sunnyvale-ca/998-starflower-ct-sunnyvale-ca-94086-100_81425475/	http://100.mlsimages.movoto.com/075/81425475_0.jpg	998 Starflower Ct	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 02:44:38 UTC 2014
